enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
22370,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,99.0,Pvt Ltd,1.0,104,1.0
15347,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,999.0,Pvt Ltd,0.0,60,0.0
4700,city_67,0.855,Male,No relevent experience,no_enrollment,,,2.0,,,1.0,130,0.0
1889,city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,10000.0,Pvt Ltd,3.0,48,0.0
1306,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,21.0,500.0,Pvt Ltd,1.0,68,1.0
13820,city_100,0.887,,No relevent experience,Full time course,High School,,9.0,,,0.0,13,0.0
24028,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2.0,500.0,Pvt Ltd,1.0,12,0.0
6879,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,0.0,49.0,Pvt Ltd,1.0,18,1.0
30955,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,500.0,NGO,1.0,39,1.0
11801,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,3.0,500.0,Early Stage Startup,,109,0.0
29464,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,12.0,,,0.0,57,1.0
3025,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,18.0,500.0,Early Stage Startup,5.0,166,0.0
21846,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5.0,,,1.0,188,1.0
32594,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,99.0,Funded Startup,2.0,152,0.0
3158,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,11.0,99.0,Pvt Ltd,4.0,86,0.0
19402,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5.0,,,1.0,162,1.0
24499,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,2.0,10.0,Pvt Ltd,,134,1.0
29441,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Pvt Ltd,4.0,99,1.0
29017,city_61,0.913,,Has relevent experience,no_enrollment,Masters,Arts,4.0,999.0,Pvt Ltd,1.0,194,0.0
10519,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,,,2.0,121,0.0
3310,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,500.0,Pvt Ltd,5.0,9,1.0
18662,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,10000.0,Pvt Ltd,1.0,56,1.0
10985,city_28,0.939,,Has relevent experience,no_enrollment,High School,,6.0,99.0,Pvt Ltd,,2,0.0
29348,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,500.0,NGO,2.0,56,0.0
5452,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,99.0,Pvt Ltd,5.0,46,0.0
31397,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,5.0,12,0.0
2560,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,4999.0,Pvt Ltd,1.0,32,0.0
30985,city_33,0.448,,No relevent experience,Full time course,Graduate,STEM,2.0,,,0.0,43,1.0
6487,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,49.0,Pvt Ltd,3.0,42,1.0
21414,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,99.0,,3.0,6,0.0
32613,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,2.0,,Pvt Ltd,0.0,35,0.0
29001,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,9999.0,Pvt Ltd,1.0,117,0.0
4864,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Pvt Ltd,2.0,52,1.0
23772,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,99.0,Pvt Ltd,4.0,6,0.0
109,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,14.0,4999.0,Pvt Ltd,5.0,80,0.0
26456,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10.0,NGO,1.0,74,0.0
23152,city_149,0.6890000000000001,,No relevent experience,,,,4.0,,,0.0,8,0.0
25154,city_101,0.5579999999999999,Male,No relevent experience,,Graduate,STEM,3.0,500.0,Pvt Ltd,1.0,109,1.0
15289,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,500.0,,1.0,28,0.0
33379,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,10.0,Pvt Ltd,2.0,81,0.0
3820,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,10000.0,Pvt Ltd,3.0,190,0.0
21733,city_27,0.848,,Has relevent experience,no_enrollment,Graduate,STEM,9.0,,,1.0,51,0.0
13122,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Pvt Ltd,5.0,68,1.0
25331,city_24,0.698,,No relevent experience,no_enrollment,High School,,0.0,,,1.0,42,1.0
18762,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,,,3.0,6,1.0
25727,city_103,0.92,,No relevent experience,no_enrollment,,,9.0,4999.0,NGO,5.0,13,0.0
787,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,4999.0,Pvt Ltd,1.0,30,0.0
19608,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,9999.0,Pvt Ltd,5.0,85,0.0
28049,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,5.0,99.0,Public Sector,1.0,6,0.0
1853,city_21,0.624,Male,No relevent experience,Full time course,High School,,2.0,,,0.0,51,1.0
18055,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,2.0,99.0,Funded Startup,1.0,13,0.0
26898,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,10.0,Pvt Ltd,2.0,26,0.0
5167,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,1.0,,,,69,1.0
21001,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,4999.0,Pvt Ltd,1.0,4,0.0
11556,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,10.0,Pvt Ltd,1.0,22,0.0
32851,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,21.0,,,1.0,83,1.0
15283,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,0.0,,,0.0,77,0.0
8624,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15.0,4999.0,,5.0,106,0.0
16374,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,9.0,99.0,,1.0,50,0.0
29119,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4.0,,,0.0,27,1.0
26390,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,2.0,10.0,Pvt Ltd,1.0,165,0.0
19707,city_41,0.8270000000000001,Male,No relevent experience,Full time course,Graduate,STEM,2.0,99.0,Pvt Ltd,1.0,20,0.0
5013,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,No Major,5.0,99.0,,1.0,288,0.0
769,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Pvt Ltd,1.0,34,0.0
5951,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,10.0,,,1.0,42,1.0
32086,city_16,0.91,,No relevent experience,no_enrollment,High School,,2.0,,,0.0,43,1.0
17347,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,9999.0,Pvt Ltd,5.0,7,0.0
21721,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,49.0,Pvt Ltd,1.0,78,1.0
11894,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15.0,999.0,Funded Startup,1.0,15,1.0
2256,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10000.0,Pvt Ltd,0.0,139,0.0
27901,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,9999.0,Pvt Ltd,1.0,8,0.0
14078,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,10000.0,Public Sector,2.0,80,0.0
7271,city_142,0.727,,Has relevent experience,no_enrollment,Masters,STEM,7.0,99.0,Pvt Ltd,3.0,300,0.0
10942,city_48,0.493,,No relevent experience,Part time course,Graduate,STEM,0.0,,,1.0,92,1.0
30300,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,500.0,Pvt Ltd,5.0,33,0.0
19845,city_98,0.949,Female,Has relevent experience,no_enrollment,Masters,STEM,6.0,10000.0,Public Sector,1.0,3,0.0
30040,city_11,0.55,,No relevent experience,no_enrollment,Masters,Other,6.0,,,1.0,21,1.0
28975,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,12.0,999.0,Pvt Ltd,1.0,336,0.0
8974,city_103,0.92,Female,No relevent experience,Full time course,High School,,5.0,9999.0,,1.0,30,0.0
10216,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,4999.0,Pvt Ltd,5.0,50,0.0
4875,city_90,0.698,Female,No relevent experience,Full time course,Graduate,STEM,2.0,,Pvt Ltd,0.0,42,0.0
27927,city_27,0.848,Male,No relevent experience,no_enrollment,Masters,STEM,12.0,,,2.0,17,1.0
20969,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10.0,Pvt Ltd,2.0,46,1.0
20898,city_11,0.55,Male,No relevent experience,Full time course,High School,,3.0,,,0.0,19,0.0
27649,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,3.0,4,0.0
24200,city_114,0.926,Other,No relevent experience,no_enrollment,Masters,STEM,7.0,10000.0,Pvt Ltd,1.0,48,0.0
24687,city_114,0.926,,No relevent experience,no_enrollment,Graduate,Arts,21.0,,,3.0,24,0.0
391,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,6.0,,,0.0,194,1.0
24778,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Public Sector,2.0,130,0.0
26080,city_21,0.624,,No relevent experience,no_enrollment,Graduate,No Major,0.0,,,1.0,20,1.0
32837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,500.0,Pvt Ltd,1.0,4,0.0
10140,city_162,0.767,Male,No relevent experience,Full time course,High School,,0.0,,,1.0,80,0.0
22868,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,4999.0,Pvt Ltd,5.0,72,0.0
16085,city_102,0.804,Male,No relevent experience,no_enrollment,Primary School,,0.0,10000.0,Pvt Ltd,5.0,11,0.0
308,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,99.0,Pvt Ltd,2.0,89,0.0
27252,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0.0,,,2.0,112,0.0
33370,city_114,0.926,Male,No relevent experience,Full time course,High School,,6.0,,,1.0,264,0.0
29782,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,5.0,,,0.0,19,0.0
13637,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,500.0,Pvt Ltd,0.0,122,0.0
6470,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,99.0,Pvt Ltd,1.0,34,0.0
19070,city_16,0.91,Female,No relevent experience,,High School,,3.0,,,0.0,122,0.0
19368,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10.0,500.0,Pvt Ltd,5.0,10,0.0
29696,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,3.0,,,2.0,22,1.0
22841,city_73,0.754,Male,No relevent experience,Full time course,Masters,STEM,14.0,,,5.0,10,1.0
32307,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,4.0,99.0,Pvt Ltd,1.0,80,0.0
5942,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4.0,99.0,Pvt Ltd,1.0,16,0.0
20191,city_16,0.91,Female,No relevent experience,Full time course,High School,,0.0,99.0,Funded Startup,1.0,94,0.0
9363,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,13.0,10000.0,Public Sector,1.0,166,0.0
25744,city_16,0.91,,No relevent experience,no_enrollment,High School,,5.0,,,0.0,111,0.0
14951,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,4999.0,Pvt Ltd,5.0,24,0.0
14543,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,6.0,10.0,Funded Startup,2.0,182,0.0
748,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,4.0,218,0.0
13427,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,8.0,4999.0,Pvt Ltd,4.0,103,0.0
32886,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,12.0,49.0,Pvt Ltd,1.0,50,0.0
15104,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,1.0,72,0.0
20100,city_160,0.92,Male,No relevent experience,Part time course,Graduate,STEM,4.0,49.0,Pvt Ltd,1.0,57,0.0
18858,city_57,0.866,Male,Has relevent experience,Full time course,Masters,STEM,13.0,500.0,,2.0,19,0.0
24464,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,,1.0,166,0.0
12082,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,13.0,999.0,Pvt Ltd,4.0,28,0.0
13783,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,49.0,NGO,2.0,13,0.0
9492,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,6.0,,,2.0,12,1.0
14072,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,500.0,Pvt Ltd,2.0,4,0.0
13700,city_24,0.698,Male,No relevent experience,Full time course,High School,,5.0,500.0,Pvt Ltd,1.0,46,0.0
17036,city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,,,5.0,112,1.0
321,city_20,0.7959999999999999,,No relevent experience,no_enrollment,Primary School,,8.0,,Pvt Ltd,0.0,79,0.0
17681,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7.0,,,1.0,26,0.0
32023,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,3.0,,,5.0,108,1.0
19193,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,500.0,Pvt Ltd,2.0,70,0.0
15814,city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Funded Startup,4.0,134,1.0
26837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,500.0,NGO,1.0,89,0.0
28294,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,10.0,Pvt Ltd,4.0,88,0.0
13816,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,2.0,10000.0,Public Sector,1.0,37,0.0
8406,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,0.0,4999.0,Pvt Ltd,1.0,60,0.0
375,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,500.0,Pvt Ltd,2.0,26,0.0
22435,city_100,0.887,Male,Has relevent experience,Full time course,High School,,13.0,999.0,,,49,0.0
2890,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,11.0,99.0,Pvt Ltd,5.0,308,0.0
16144,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,500.0,Pvt Ltd,1.0,94,0.0
26998,city_114,0.926,Male,No relevent experience,Full time course,High School,,2.0,10000.0,Pvt Ltd,2.0,11,0.0
30034,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,5.0,196,0.0
7043,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4.0,99.0,Pvt Ltd,1.0,44,0.0
2117,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,99.0,Public Sector,3.0,46,0.0
7624,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,,,1.0,47,1.0
23075,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,,21.0,4999.0,Public Sector,5.0,7,0.0
9553,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,8.0,4999.0,Pvt Ltd,2.0,220,1.0
23348,city_27,0.848,,No relevent experience,,Graduate,STEM,4.0,99.0,Pvt Ltd,3.0,58,0.0
8134,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4.0,99.0,Pvt Ltd,1.0,140,0.0
30420,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1.0,10000.0,Public Sector,1.0,17,0.0
7895,city_116,0.743,Male,No relevent experience,no_enrollment,Masters,STEM,5.0,,,0.0,79,0.0
18751,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11.0,49.0,Pvt Ltd,1.0,120,0.0
24487,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Pvt Ltd,5.0,50,0.0
130,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,4999.0,Public Sector,5.0,54,0.0
1896,city_144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,,Pvt Ltd,4.0,69,0.0
16779,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,16.0,10.0,,1.0,45,0.0
1831,city_98,0.949,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,10.0,Funded Startup,5.0,43,0.0
24441,city_40,0.7759999999999999,,Has relevent experience,,Masters,STEM,17.0,99.0,Funded Startup,1.0,37,0.0
21062,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,500.0,Pvt Ltd,5.0,117,0.0
13026,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,7.0,,,1.0,86,1.0
19042,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,15.0,,,1.0,14,0.0
1755,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,32,1.0
30224,city_21,0.624,Male,No relevent experience,Full time course,Masters,Other,3.0,99.0,Pvt Ltd,2.0,80,1.0
14213,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,10.0,Funded Startup,2.0,60,0.0
22128,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,10000.0,Pvt Ltd,1.0,70,0.0
21305,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4.0,49.0,Pvt Ltd,1.0,32,0.0
20177,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,16,0.0
25262,city_16,0.91,Other,Has relevent experience,no_enrollment,Masters,No Major,10.0,10.0,Pvt Ltd,1.0,105,0.0
9146,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,5.0,300,0.0
31116,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,Pvt Ltd,0.0,28,0.0
24449,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,No Major,4.0,99.0,Early Stage Startup,1.0,74,1.0
27126,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,3.0,,,1.0,100,1.0
13287,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7.0,,,0.0,45,1.0
3405,city_21,0.624,Male,No relevent experience,,,,6.0,,Pvt Ltd,0.0,17,0.0
18458,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,99.0,Early Stage Startup,2.0,67,0.0
24343,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,49.0,Pvt Ltd,1.0,39,0.0
11742,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,500.0,Pvt Ltd,1.0,106,0.0
9836,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,99.0,Pvt Ltd,2.0,78,0.0
13532,city_165,0.903,,No relevent experience,Part time course,Graduate,Humanities,10.0,99.0,Pvt Ltd,1.0,73,0.0
19871,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,5.0,99.0,Pvt Ltd,1.0,34,1.0
26665,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,,1.0,15,1.0
19076,city_71,0.884,,No relevent experience,,Graduate,STEM,13.0,,,0.0,83,0.0
12009,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,3.0,,,0.0,11,1.0
23495,city_11,0.55,,Has relevent experience,no_enrollment,Masters,STEM,16.0,99.0,Pvt Ltd,5.0,12,1.0
6512,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3.0,99.0,Pvt Ltd,1.0,34,0.0
8148,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,28,0.0
6553,city_115,0.789,,No relevent experience,no_enrollment,Masters,STEM,10.0,99.0,Pvt Ltd,4.0,79,0.0
22755,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,500.0,Pvt Ltd,5.0,74,0.0
1340,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,1.0,218,0.0
24383,city_114,0.926,,No relevent experience,,High School,,3.0,500.0,Public Sector,2.0,65,0.0
4527,city_160,0.92,Male,Has relevent experience,Full time course,,,5.0,10000.0,Pvt Ltd,2.0,109,0.0
32671,city_145,0.555,,No relevent experience,no_enrollment,Graduate,STEM,2.0,99.0,NGO,0.0,42,0.0
10807,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,5.0,15,0.0
25532,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,4999.0,Pvt Ltd,1.0,25,0.0
15040,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,15.0,99.0,Pvt Ltd,1.0,23,0.0
24348,city_7,0.647,Female,No relevent experience,Full time course,Graduate,STEM,2.0,,,0.0,55,0.0
2154,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,10000.0,Pvt Ltd,2.0,78,0.0
5414,city_71,0.884,Male,Has relevent experience,Full time course,High School,,8.0,,,0.0,74,0.0
32730,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,0.0,10000.0,Pvt Ltd,2.0,122,1.0
1948,city_10,0.895,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,99.0,Pvt Ltd,1.0,22,0.0
15365,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,10000.0,Pvt Ltd,5.0,143,0.0
24500,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,11.0,,,1.0,103,1.0
14982,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Pvt Ltd,1.0,22,0.0
25911,city_136,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,99.0,Funded Startup,2.0,50,0.0
27313,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,4999.0,Pvt Ltd,3.0,280,1.0
