id,service_a,service_b,service_c,service_d,service_e,service_f,service_g,service_h,service_i,service_j,service_k,service_l,service_m,service_n
8558,1,1,1,0,1,0,1,1,0,1,1,1,1,1
9884,1,1,1,0,0,1,1,0,0,1,1,0,0,0
1091,1,1,1,0,1,0,0,0,0,1,1,0,0,0
8994,1,1,1,0,0,0,0,0,0,1,0,0,0,0
2450,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15207,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1271,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17568,1,1,1,0,0,0,0,0,0,1,1,0,0,0
15348,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8673,1,1,1,0,0,0,0,0,0,1,1,0,0,1
10157,1,0,1,0,1,1,1,1,0,0,0,0,0,0
17284,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5179,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8919,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2901,1,1,1,0,0,0,0,0,0,1,1,0,0,0
1504,0,1,0,0,1,0,0,0,0,1,1,0,0,0
8109,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17695,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2422,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13932,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18210,0,1,0,0,0,0,0,1,0,1,1,1,1,0
17029,0,0,1,0,0,0,1,0,0,1,1,1,1,0
10350,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13685,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6431,1,0,0,1,1,0,0,1,0,1,1,1,1,0
10492,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12689,1,1,1,0,1,0,0,1,1,1,1,0,0,0
314,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7004,1,1,1,0,0,0,0,0,0,1,0,0,0,0
488,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10133,1,1,1,0,1,0,0,1,0,1,1,0,0,0
12067,0,1,1,0,0,0,0,1,0,1,1,0,0,1
8816,0,0,0,0,0,0,0,1,0,1,0,1,0,0
12035,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17817,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1466,1,0,0,0,0,0,0,1,0,1,0,0,0,0
10477,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9519,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2110,0,0,1,0,0,0,0,1,0,1,0,0,0,1
9256,1,0,1,0,0,0,0,0,0,1,1,0,0,0
18220,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1952,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3325,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5217,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2942,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11123,0,0,0,0,0,0,0,1,0,1,1,0,0,1
10543,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7884,1,0,0,0,0,1,0,1,0,0,1,0,0,0
16680,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2128,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3429,1,1,0,0,0,1,0,1,0,1,1,0,0,0
13646,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17669,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7902,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5618,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4243,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3864,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3262,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1870,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15386,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4830,1,0,1,0,0,1,0,0,0,1,1,0,0,0
16,1,1,1,0,0,0,0,0,0,1,0,0,0,0
13332,0,1,1,0,0,0,0,0,0,0,1,0,0,0
3962,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12625,1,1,0,0,0,0,0,1,0,1,1,0,0,1
1115,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15392,0,0,0,0,0,0,0,1,1,1,1,0,0,1
11043,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3676,1,0,1,0,0,0,0,1,0,1,1,0,0,1
14834,1,1,1,0,0,0,1,1,0,1,1,0,0,0
6357,0,1,0,0,0,0,0,1,0,1,1,0,0,0
15128,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8888,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3694,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4361,1,1,1,0,0,0,1,0,0,1,1,0,0,0
841,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4843,1,1,1,0,0,0,0,1,0,1,1,1,1,0
9296,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15995,1,0,0,0,0,0,0,0,0,0,1,0,1,0
15593,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7086,1,1,0,0,0,0,0,1,0,1,1,0,0,0
14118,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6354,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12745,1,1,1,0,0,0,0,0,0,1,1,0,0,0
10957,1,0,1,0,0,0,1,1,0,1,1,1,1,1
395,1,1,1,0,0,0,0,0,0,1,1,0,0,0
16275,1,1,1,0,0,0,0,0,0,0,0,0,0,0
18091,1,1,1,0,0,0,0,0,0,1,1,0,0,0
12472,0,0,0,0,0,0,0,0,0,1,1,0,0,1
392,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1358,1,1,1,0,0,0,0,1,0,1,1,0,0,0
9316,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8997,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17840,1,1,1,0,0,0,0,1,0,1,1,1,1,1
11197,1,1,1,0,0,1,1,1,0,1,1,1,1,0
5171,1,0,1,0,0,0,0,0,0,1,1,0,0,0
4649,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,0,0,1,0,1,0,1,1,0,0,1,0,0,0
1453,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,1,1,0,0,0,0,0,0,1,1,0,0,0
10388,0,0,0,0,0,0,0,1,0,1,1,0,0,0
11328,1,1,0,0,0,0,0,0,0,1,1,0,0,1
4052,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6050,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1101,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6722,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8190,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11459,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12534,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1876,0,0,0,0,0,0,0,1,0,1,1,0,0,0
7847,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18269,1,0,0,0,0,0,0,0,0,1,1,1,1,1
3395,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16844,0,0,1,0,0,0,0,0,0,1,1,0,0,0
12349,1,1,0,0,0,0,0,0,0,1,1,0,0,1
238,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10678,1,0,0,0,0,0,0,0,0,1,1,0,0,0
17314,1,1,0,0,1,0,0,1,0,1,1,0,0,1
6472,0,0,0,0,0,0,0,1,0,1,1,0,0,1
2687,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7773,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1995,1,0,0,0,0,0,0,0,0,1,1,0,0,0
13879,0,0,1,0,0,0,0,0,0,1,1,0,0,0
11628,1,1,1,0,0,0,0,1,0,1,1,1,1,0
10267,1,0,0,1,1,0,0,1,0,1,1,1,1,0
7030,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10844,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16098,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14949,0,0,0,0,0,0,0,1,0,1,1,1,0,0
11574,0,0,1,0,0,0,0,1,1,1,1,1,0,0
16830,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12634,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11082,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1235,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4618,1,0,1,0,0,0,1,1,1,1,1,0,0,1
11665,1,1,1,0,0,0,0,1,1,0,0,0,0,0
505,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16121,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11483,1,1,1,0,0,0,0,0,0,1,1,0,0,0
13935,0,0,0,0,0,0,0,0,0,1,1,0,0,1
13097,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16072,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16181,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10123,0,0,0,0,1,0,0,0,0,1,1,0,0,0
13283,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1669,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3269,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12151,0,0,0,0,1,0,0,1,0,1,1,1,1,0
12040,0,0,1,0,1,0,0,1,0,0,1,1,1,1
11969,1,1,1,0,0,0,0,0,0,1,1,0,0,0
10536,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1713,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4862,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15886,0,0,0,0,0,0,0,0,0,1,1,0,0,1
16527,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7837,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11868,1,1,1,0,0,0,0,0,0,1,1,0,0,1
15002,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17192,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1382,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2039,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,1,1,0,0,0,0,0,0,0,1,1,0,0,1
13130,1,1,1,0,0,0,0,0,0,1,1,0,0,0
9444,1,1,0,0,0,0,0,0,0,1,1,0,0,0
5029,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1227,1,1,1,0,0,0,0,0,0,1,0,0,0,0
8497,1,1,1,0,1,0,0,1,0,1,1,1,1,0
1372,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9890,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7420,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15142,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15400,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8000,1,1,1,0,0,1,0,0,0,1,1,0,0,0
6951,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5804,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15156,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1797,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15994,0,0,0,0,0,0,0,1,0,1,1,0,0,0
9351,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5644,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9908,1,0,1,1,1,0,1,0,0,1,1,1,1,0
12294,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12138,1,1,1,0,0,0,0,0,0,1,1,0,0,0
6631,1,1,1,1,1,0,0,0,0,1,1,1,1,0
16769,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16870,1,1,1,0,0,0,0,1,0,1,1,1,1,1
8073,1,1,0,0,0,0,0,0,0,1,1,0,0,0
15594,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18226,1,0,1,0,0,0,0,0,0,1,1,0,0,0
9936,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1093,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10956,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5634,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,1,1,1,0,1,0,0,0,0,1,1,0,0,0
8283,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9702,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2134,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8774,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16180,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17492,1,1,0,0,0,0,0,0,0,1,1,1,1,0
17647,1,1,1,0,0,0,0,0,0,1,1,0,0,0
2572,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14488,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,0,0,0,0,0,0,0,0,0,1,1,0,0,1
12673,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2143,0,0,0,0,0,1,0,0,0,1,1,0,0,1
14011,1,1,1,0,0,0,1,0,0,0,0,0,0,1
8617,0,0,0,0,0,0,0,1,0,1,1,0,0,0
14607,1,0,0,0,0,0,0,1,0,1,1,0,0,0
10412,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17480,1,1,0,0,0,0,0,1,0,1,1,0,0,0
12980,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5249,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11300,0,0,0,0,0,0,0,1,0,1,1,0,0,0
18287,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12073,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2490,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4714,1,1,1,0,0,0,0,0,0,1,1,0,0,0
3995,0,0,0,0,0,0,0,0,0,1,1,0,0,1
14076,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18139,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11742,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14262,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6228,1,1,1,0,0,0,0,1,0,1,1,1,1,0
6836,1,1,1,0,0,0,0,0,0,1,1,0,0,0
6619,1,1,0,0,0,0,0,1,0,1,1,0,0,0
1901,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16784,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8489,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1304,1,0,1,0,0,0,0,0,0,1,1,0,0,0
6635,0,0,1,0,0,0,1,0,0,1,1,0,0,0
16049,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12504,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10417,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7960,1,1,0,0,0,0,0,0,0,1,1,0,0,0
17229,1,1,1,0,0,0,0,1,0,1,1,1,0,0
13437,1,1,1,0,0,0,0,1,0,1,1,0,0,0
6259,1,1,1,0,0,0,0,1,0,1,1,0,0,0
3488,1,1,0,0,0,0,0,0,0,1,1,1,0,0
5671,1,1,1,0,0,0,0,1,0,1,1,0,0,1
4018,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5389,1,0,1,0,0,0,0,1,0,1,1,0,0,0
410,1,0,0,1,1,0,0,1,0,1,1,1,1,0
13120,1,0,0,0,0,0,0,1,0,1,1,1,1,0
14125,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4080,1,1,0,0,0,0,0,0,0,1,1,0,0,0
7706,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11178,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16221,1,0,1,0,0,0,0,1,0,1,1,0,0,0
13968,0,0,0,0,0,0,0,1,0,1,1,1,0,0
15340,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1951,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1577,1,1,1,0,0,0,0,1,0,1,1,1,1,0
17576,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3860,1,1,0,0,0,0,0,0,0,1,1,0,0,1
7370,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5724,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1480,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4811,1,0,1,0,1,0,1,0,0,1,1,0,0,0
15489,1,1,0,0,0,0,0,1,0,1,1,0,0,0
3873,1,1,1,0,0,0,0,0,0,1,1,0,0,0
14243,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16883,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8072,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4519,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10266,0,1,1,0,0,0,0,1,0,0,1,0,0,1
10501,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14019,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10045,1,1,0,0,0,0,0,0,0,1,1,0,0,0
6109,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7243,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6117,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1279,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9625,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15980,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3583,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5136,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7493,0,1,1,0,1,1,1,1,0,1,1,0,0,0
14519,1,1,0,0,0,1,0,0,0,1,1,0,0,0
4047,1,1,1,0,0,0,0,0,0,1,1,0,0,0
16563,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1573,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6730,1,1,1,0,0,0,0,0,0,1,1,0,0,0
2659,1,1,0,0,0,0,0,0,0,1,1,0,0,1
7316,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6915,1,1,1,0,0,0,0,0,0,1,0,0,0,1
4836,1,1,0,0,0,0,0,1,0,1,1,0,0,0
16779,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15446,1,0,0,1,1,0,0,0,0,1,1,1,1,0
16968,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9189,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6385,1,1,0,0,0,0,0,1,0,1,1,0,0,0
8556,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14342,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6540,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10402,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18201,0,0,1,0,0,0,0,0,0,1,1,1,1,0
15923,1,1,0,0,0,0,0,1,0,1,1,0,0,0
13404,0,0,0,1,1,0,0,1,0,1,1,0,0,0
377,1,1,1,0,0,0,0,0,0,1,1,0,0,0
270,0,0,0,0,0,0,0,0,0,1,1,0,0,1
12725,1,0,0,0,0,0,1,1,0,1,1,0,0,0
13607,1,1,1,0,0,0,0,0,0,1,0,0,0,0
4335,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14176,1,1,1,0,0,0,0,1,0,1,1,0,0,0
17474,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10913,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16123,0,0,0,0,0,0,0,1,1,1,1,1,0,0
13640,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10994,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13374,1,1,1,0,0,0,0,1,0,1,1,0,0,0
2136,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11694,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1226,1,1,1,0,0,0,0,1,0,1,1,1,1,0
10738,0,0,1,0,1,0,1,0,0,1,1,0,0,1
6676,0,0,1,0,1,0,0,1,0,1,1,0,0,0
5138,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2031,0,0,0,0,0,0,0,0,0,1,1,1,1,0
4780,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8266,1,1,0,0,0,0,0,0,0,1,1,0,0,0
5807,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15394,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13417,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3522,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14446,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5313,0,1,0,0,0,0,0,1,0,1,1,0,0,0
8729,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14892,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2175,0,0,0,0,0,0,0,1,0,1,1,0,0,0
11258,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12309,0,1,1,0,0,0,0,0,0,1,1,0,0,1
2115,0,0,0,0,0,1,0,0,0,1,1,0,0,0
17172,1,0,1,0,0,0,0,0,0,1,1,0,0,0
99,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8977,1,1,1,0,0,0,0,0,0,1,1,0,0,0
7309,1,1,1,0,0,0,0,0,0,1,1,0,0,0
11006,0,0,0,0,0,0,0,1,0,1,1,0,0,0
15941,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6683,1,0,1,0,0,0,0,1,0,1,1,0,0,0
8086,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7753,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14656,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15377,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3317,0,0,0,0,0,0,0,1,0,1,1,0,0,0
6295,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9197,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4540,0,1,1,0,0,1,1,0,0,1,1,0,0,0
7222,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16086,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9573,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7566,0,0,0,0,0,0,0,1,0,1,1,0,0,0
17186,1,1,1,0,0,0,0,0,0,1,0,0,0,1
6208,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13699,1,0,1,0,0,0,0,1,0,1,1,1,1,0
14703,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10482,1,1,1,0,0,0,0,0,0,1,1,0,0,0
3553,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1104,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8396,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3599,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7252,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11762,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8961,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1439,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8382,0,1,1,0,0,0,0,0,0,1,0,0,0,0
4251,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15696,1,1,1,0,0,0,0,0,0,1,1,0,0,0
6394,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4529,1,1,0,0,0,0,0,0,0,1,1,0,0,0
10778,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7583,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17288,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11260,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8376,1,0,0,0,0,0,0,0,0,1,1,0,0,0
898,1,1,0,0,0,0,0,0,0,1,1,0,0,0
7797,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13761,0,0,0,0,0,0,0,1,0,1,1,0,0,1
6911,1,1,1,0,0,0,0,1,0,1,1,0,0,1
14127,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12687,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4292,1,1,1,0,0,0,0,0,0,1,1,0,0,0
10616,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15905,1,1,0,0,0,0,0,0,0,1,1,0,0,1
8426,1,0,1,0,1,0,1,1,0,1,1,1,1,0
13475,1,1,1,0,0,0,0,0,0,1,0,0,0,0
5542,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5519,1,0,0,0,0,1,1,1,1,1,1,1,0,1
9489,0,0,0,0,0,0,0,1,0,1,1,0,0,0
11132,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1449,1,1,1,0,0,0,0,1,0,1,1,0,0,0
7918,1,1,1,0,0,0,0,0,0,1,1,0,0,0
10517,0,0,0,0,0,0,0,0,0,0,1,1,1,0
10945,1,1,1,0,0,0,0,0,0,1,1,0,0,1
10381,1,1,0,0,0,0,0,1,0,1,1,0,0,0
17796,1,1,1,0,0,0,0,1,0,1,1,1,1,0
8372,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10187,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1427,1,1,1,0,0,0,1,1,0,1,1,0,0,0
14547,1,1,1,0,1,0,0,0,0,1,1,0,0,0
13619,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4126,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3719,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13109,1,1,1,0,0,1,1,1,0,0,0,0,0,0
6786,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16129,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4981,1,1,0,0,0,0,0,0,0,1,1,0,0,0
5427,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6358,1,1,1,1,1,0,0,0,0,1,1,1,1,0
2258,1,0,0,0,0,0,0,1,0,1,1,1,0,1
5832,1,1,1,0,0,0,0,0,0,1,1,0,0,0
14276,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4927,1,1,0,0,0,1,1,0,0,0,0,0,0,0
11164,1,0,1,0,0,0,0,0,0,1,1,0,0,0
10479,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6095,1,1,1,0,0,0,0,0,0,1,1,0,0,0
11320,1,1,1,0,0,0,0,1,0,1,1,1,1,0
8668,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7617,1,0,0,0,0,1,0,0,0,1,1,0,0,0
9589,1,1,0,0,0,0,0,0,1,1,1,0,0,0
5063,1,1,0,0,0,0,0,0,0,1,1,0,0,0
16560,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8340,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1983,1,1,1,0,1,0,0,0,0,1,1,0,0,0
7999,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5788,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18109,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1036,0,0,1,1,1,0,0,1,0,1,1,0,0,0
8402,1,1,1,0,0,0,0,0,0,0,0,0,0,1
12650,1,1,1,0,0,0,0,0,0,1,1,0,0,1
17346,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15075,1,0,0,0,0,0,0,0,0,1,1,0,0,0
11581,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8677,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5139,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13033,1,1,1,0,0,0,0,1,0,1,1,0,0,1
1396,1,1,0,0,0,0,0,1,0,1,1,1,1,0
15043,1,1,1,0,0,1,1,0,0,1,1,0,0,0
371,1,1,1,0,0,0,0,1,0,1,1,0,0,0
12753,1,1,0,0,0,0,0,1,0,1,1,0,0,0
17199,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12121,1,1,0,0,0,0,0,0,0,0,0,0,0,1
15840,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10794,1,1,0,0,0,0,0,0,0,1,1,0,0,0
9446,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4423,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9252,0,0,0,0,0,0,0,0,0,1,0,0,0,0
