recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit
10,1) $0 - $100,86.23,1,0,Surburban,1,Phone,Womens E-Mail,0
6,1) $0 - $100,82.94,1,0,Surburban,1,Phone,Mens E-Mail,0
3,3) $200 - $350,247.91,0,1,Rural,1,Web,Mens E-Mail,1
11,4) $350 - $500,413.38,0,1,Surburban,0,Phone,Mens E-Mail,0
5,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
1,3) $200 - $350,307.39,1,0,Surburban,0,Web,No E-Mail,0
9,3) $200 - $350,323.82,1,0,Rural,0,Phone,No E-Mail,0
1,4) $350 - $500,498.06,1,0,Urban,0,Multichannel,No E-Mail,1
3,3) $200 - $350,249.49,1,1,Surburban,0,Phone,No E-Mail,0
2,1) $0 - $100,31.29,0,1,Rural,1,Web,Womens E-Mail,0
2,4) $350 - $500,463.9,1,1,Urban,0,Phone,Mens E-Mail,0
6,3) $200 - $350,327.6,0,1,Surburban,1,Phone,No E-Mail,0
11,1) $0 - $100,43.39,1,0,Urban,1,Web,No E-Mail,0
9,5) $500 - $750,647.43,1,1,Rural,1,Phone,Womens E-Mail,0
9,3) $200 - $350,274.92,1,1,Surburban,0,Web,Mens E-Mail,0
2,2) $100 - $200,174.63,1,0,Urban,1,Phone,No E-Mail,0
11,2) $100 - $200,197.22,1,0,Rural,0,Phone,Mens E-Mail,0
2,5) $500 - $750,590.19,0,1,Urban,1,Multichannel,Womens E-Mail,0
4,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0
3,1) $0 - $100,41.47,0,1,Surburban,1,Web,Womens E-Mail,0
8,2) $100 - $200,161.67,0,1,Urban,0,Web,Mens E-Mail,0
4,3) $200 - $350,204.94,0,1,Rural,1,Web,Womens E-Mail,0
4,3) $200 - $350,262.25,0,1,Surburban,0,Phone,Womens E-Mail,0
2,5) $500 - $750,513.94,1,0,Surburban,1,Multichannel,No E-Mail,0
8,1) $0 - $100,47.91,1,0,Surburban,0,Web,Womens E-Mail,1
5,1) $0 - $100,51.11,1,0,Surburban,1,Phone,Mens E-Mail,0
1,1) $0 - $100,63.75,1,0,Surburban,0,Web,Womens E-Mail,0
3,2) $100 - $200,139.23,0,1,Urban,0,Web,Mens E-Mail,0
5,2) $100 - $200,142.29,1,0,Surburban,0,Web,Mens E-Mail,0
5,1) $0 - $100,31.83,1,0,Urban,1,Web,No E-Mail,0
2,5) $500 - $750,530.47,1,0,Surburban,1,Multichannel,No E-Mail,0
6,3) $200 - $350,288.15,0,1,Surburban,0,Web,Mens E-Mail,0
1,1) $0 - $100,62.68,0,1,Surburban,0,Web,No E-Mail,0
4,2) $100 - $200,170.89,1,0,Urban,0,Web,Mens E-Mail,0
3,1) $0 - $100,54.56,1,0,Surburban,1,Phone,No E-Mail,0
10,1) $0 - $100,35.77,0,1,Surburban,0,Phone,Mens E-Mail,0
1,3) $200 - $350,216.35,1,1,Surburban,0,Web,No E-Mail,0
9,1) $0 - $100,45.09,1,0,Surburban,0,Web,Mens E-Mail,0
2,2) $100 - $200,100.14,1,0,Surburban,1,Web,No E-Mail,0
8,4) $350 - $500,398.15,1,0,Urban,0,Multichannel,Mens E-Mail,0
11,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
5,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
10,"7) $1,000 +",1048.82,1,0,Surburban,1,Phone,Mens E-Mail,1
2,4) $350 - $500,446.55,1,1,Urban,0,Phone,Womens E-Mail,0
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
9,4) $350 - $500,437.15,1,0,Rural,0,Phone,No E-Mail,0
4,3) $200 - $350,284.8,0,1,Rural,1,Web,Mens E-Mail,0
1,4) $350 - $500,439.47,1,0,Urban,1,Multichannel,No E-Mail,0
2,1) $0 - $100,90.96,1,0,Urban,1,Web,No E-Mail,0
1,3) $200 - $350,238.19,0,1,Rural,1,Web,Womens E-Mail,1
4,1) $0 - $100,54.27,0,1,Surburban,0,Phone,Womens E-Mail,0
10,2) $100 - $200,115.32,1,0,Urban,1,Web,Womens E-Mail,0
6,3) $200 - $350,263.11,0,1,Urban,0,Phone,Mens E-Mail,0
9,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0
5,2) $100 - $200,163.84,1,0,Surburban,0,Phone,No E-Mail,0
9,2) $100 - $200,170.34,1,0,Urban,0,Web,Mens E-Mail,0
3,2) $100 - $200,146.6,0,1,Surburban,0,Phone,Mens E-Mail,0
3,1) $0 - $100,70.93,1,0,Rural,0,Web,No E-Mail,0
3,2) $100 - $200,136.93,0,1,Surburban,1,Web,Womens E-Mail,0
2,4) $350 - $500,414.87,0,1,Surburban,0,Multichannel,No E-Mail,0
4,5) $500 - $750,505.07,0,1,Surburban,1,Phone,No E-Mail,0
1,3) $200 - $350,219.88,1,0,Urban,1,Phone,No E-Mail,0
2,2) $100 - $200,123.14,1,0,Surburban,0,Web,Mens E-Mail,0
7,2) $100 - $200,109.6,1,0,Urban,0,Web,Mens E-Mail,0
1,3) $200 - $350,270.05,1,1,Surburban,0,Phone,Womens E-Mail,0
12,4) $350 - $500,354.32,1,0,Surburban,0,Phone,No E-Mail,0
4,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0
10,3) $200 - $350,265.32,0,1,Surburban,0,Web,No E-Mail,0
1,2) $100 - $200,163.88,1,0,Urban,1,Phone,Mens E-Mail,0
7,1) $0 - $100,76.04,1,0,Surburban,1,Phone,Mens E-Mail,0
9,2) $100 - $200,165.1,1,0,Surburban,0,Phone,No E-Mail,0
5,3) $200 - $350,255.34,1,1,Urban,1,Multichannel,No E-Mail,0
12,3) $200 - $350,269.35,1,0,Urban,0,Web,Mens E-Mail,0
1,1) $0 - $100,76.87,0,1,Urban,1,Phone,Mens E-Mail,0
5,3) $200 - $350,283.54,1,0,Rural,1,Phone,No E-Mail,1
3,1) $0 - $100,97.18,0,1,Surburban,1,Phone,Womens E-Mail,1
3,2) $100 - $200,125.67,0,1,Urban,1,Phone,Womens E-Mail,0
2,4) $350 - $500,453.42,1,1,Urban,0,Phone,No E-Mail,0
2,2) $100 - $200,166.95,1,0,Urban,0,Web,Mens E-Mail,0
1,5) $500 - $750,747.94,1,1,Urban,1,Phone,Womens E-Mail,1
11,3) $200 - $350,258.1,1,0,Urban,0,Web,Womens E-Mail,0
9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0
6,4) $350 - $500,409.04,0,1,Surburban,0,Web,No E-Mail,1
6,5) $500 - $750,628.73,1,1,Surburban,1,Phone,No E-Mail,0
1,"6) $750 - $1,000",858.38,1,0,Surburban,1,Multichannel,No E-Mail,0
4,3) $200 - $350,336.2,1,0,Surburban,0,Multichannel,No E-Mail,0
2,5) $500 - $750,540.47,0,1,Surburban,1,Web,Mens E-Mail,0
10,2) $100 - $200,193.5,0,1,Urban,0,Phone,No E-Mail,0
9,1) $0 - $100,82.23,1,0,Urban,1,Web,Womens E-Mail,0
3,2) $100 - $200,122.56,0,1,Surburban,0,Web,No E-Mail,0
4,4) $350 - $500,360.77,1,1,Surburban,0,Phone,Womens E-Mail,1
9,1) $0 - $100,93.62,0,1,Urban,0,Web,No E-Mail,0
4,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0
9,3) $200 - $350,321.1,1,1,Rural,0,Phone,Womens E-Mail,0
2,4) $350 - $500,369.39,1,1,Surburban,0,Multichannel,Mens E-Mail,0
1,"6) $750 - $1,000",937.39,1,0,Surburban,1,Web,No E-Mail,1
1,4) $350 - $500,374.46,1,0,Urban,1,Phone,Mens E-Mail,0
9,1) $0 - $100,57.77,1,0,Surburban,0,Phone,Womens E-Mail,0
7,2) $100 - $200,111.53,1,0,Surburban,1,Phone,Mens E-Mail,0
6,1) $0 - $100,69.42,1,0,Rural,0,Phone,Mens E-Mail,0
4,2) $100 - $200,117.23,0,1,Rural,1,Web,Womens E-Mail,0
2,5) $500 - $750,605.23,0,1,Rural,1,Web,Mens E-Mail,1
10,1) $0 - $100,51.63,1,0,Surburban,1,Web,Womens E-Mail,0
6,"6) $750 - $1,000",819.58,1,1,Surburban,1,Multichannel,No E-Mail,0
2,2) $100 - $200,102.64,1,0,Surburban,1,Web,Mens E-Mail,1
6,4) $350 - $500,382.55,1,1,Surburban,0,Phone,No E-Mail,0
10,2) $100 - $200,148.78,0,1,Surburban,0,Web,Womens E-Mail,0
8,3) $200 - $350,299.5,0,1,Rural,1,Web,No E-Mail,0
9,2) $100 - $200,141.04,0,1,Surburban,0,Phone,Womens E-Mail,0
10,4) $350 - $500,381.32,1,0,Rural,0,Web,Mens E-Mail,0
4,2) $100 - $200,106.2,0,1,Urban,1,Phone,Womens E-Mail,0
10,3) $200 - $350,231.83,1,0,Surburban,0,Multichannel,No E-Mail,0
1,5) $500 - $750,688.85,1,1,Surburban,1,Multichannel,Womens E-Mail,1
8,1) $0 - $100,29.99,1,0,Rural,0,Phone,Womens E-Mail,0
4,5) $500 - $750,504.83,1,0,Surburban,1,Phone,No E-Mail,0
1,2) $100 - $200,139.91,1,0,Surburban,1,Web,No E-Mail,0
10,2) $100 - $200,108.57,0,1,Urban,1,Phone,No E-Mail,0
8,4) $350 - $500,485.82,1,0,Urban,0,Web,No E-Mail,0
7,1) $0 - $100,29.99,1,0,Rural,0,Web,Womens E-Mail,0
8,3) $200 - $350,213.33,0,1,Surburban,0,Phone,No E-Mail,0
10,3) $200 - $350,312.3,1,0,Urban,1,Web,Womens E-Mail,0
4,4) $350 - $500,405.78,0,1,Urban,0,Web,Womens E-Mail,0
7,1) $0 - $100,61.44,0,1,Urban,0,Phone,No E-Mail,0
10,1) $0 - $100,63.79,0,1,Urban,1,Web,No E-Mail,0
9,2) $100 - $200,129.61,1,0,Surburban,1,Web,No E-Mail,0
10,4) $350 - $500,440.83,1,0,Surburban,0,Phone,Womens E-Mail,0
7,2) $100 - $200,154.97,1,0,Surburban,1,Phone,No E-Mail,0
2,2) $100 - $200,108.59,0,1,Urban,1,Phone,Mens E-Mail,0
12,2) $100 - $200,197.31,0,1,Surburban,0,Web,Womens E-Mail,0
2,5) $500 - $750,571.93,0,1,Surburban,1,Phone,Womens E-Mail,0
5,1) $0 - $100,72.19,0,1,Surburban,0,Web,Mens E-Mail,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
8,3) $200 - $350,205.88,1,0,Urban,0,Phone,Womens E-Mail,0
10,4) $350 - $500,451.96,0,1,Rural,0,Phone,Mens E-Mail,0
1,3) $200 - $350,260.76,0,1,Urban,1,Web,Mens E-Mail,0
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
7,2) $100 - $200,195.15,1,0,Rural,0,Web,No E-Mail,1
8,4) $350 - $500,424.88,1,1,Surburban,0,Web,Mens E-Mail,0
2,1) $0 - $100,73.58,1,0,Surburban,1,Web,Womens E-Mail,0
6,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0
11,3) $200 - $350,257.47,0,1,Surburban,1,Web,No E-Mail,0
10,1) $0 - $100,49.82,1,0,Surburban,0,Web,Mens E-Mail,1
10,1) $0 - $100,50.86,1,0,Urban,0,Phone,No E-Mail,0
4,2) $100 - $200,114.85,0,1,Urban,0,Phone,Womens E-Mail,0
11,1) $0 - $100,43.34,1,0,Surburban,0,Web,No E-Mail,0
3,3) $200 - $350,299.02,0,1,Urban,0,Phone,Womens E-Mail,0
1,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0
5,3) $200 - $350,249.66,1,0,Urban,0,Phone,Mens E-Mail,0
2,2) $100 - $200,168.59,1,0,Surburban,0,Web,Mens E-Mail,1
7,3) $200 - $350,219.93,0,1,Surburban,0,Phone,Mens E-Mail,0
12,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0
1,2) $100 - $200,165.76,1,0,Surburban,0,Web,No E-Mail,0
4,3) $200 - $350,207.92,0,1,Surburban,0,Web,Womens E-Mail,0
8,2) $100 - $200,152.91,1,0,Urban,1,Phone,Womens E-Mail,0
4,5) $500 - $750,650.81,1,0,Urban,1,Multichannel,No E-Mail,0
7,3) $200 - $350,275.45,1,0,Rural,0,Phone,Womens E-Mail,1
6,1) $0 - $100,48.65,1,0,Surburban,0,Phone,No E-Mail,0
3,3) $200 - $350,251.43,1,0,Surburban,0,Phone,Mens E-Mail,0
5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0
10,1) $0 - $100,43.97,0,1,Surburban,0,Phone,No E-Mail,0
2,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0
9,3) $200 - $350,277.02,0,1,Surburban,1,Phone,Womens E-Mail,0
3,1) $0 - $100,45.48,1,0,Urban,1,Phone,Mens E-Mail,0
9,4) $350 - $500,417.22,0,1,Urban,0,Multichannel,No E-Mail,0
6,1) $0 - $100,39.22,0,1,Urban,0,Phone,Womens E-Mail,0
3,2) $100 - $200,101.28,0,1,Urban,0,Web,No E-Mail,0
1,5) $500 - $750,570.2,1,1,Urban,1,Web,Mens E-Mail,0
10,1) $0 - $100,37.08,1,0,Urban,1,Web,Womens E-Mail,0
4,1) $0 - $100,33.62,1,0,Rural,0,Web,Mens E-Mail,0
7,3) $200 - $350,224.85,0,1,Urban,0,Multichannel,No E-Mail,0
9,3) $200 - $350,205.74,1,0,Urban,1,Phone,No E-Mail,0
1,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0
6,1) $0 - $100,83.59,0,1,Urban,1,Web,No E-Mail,1
2,4) $350 - $500,395.01,0,1,Surburban,0,Multichannel,Mens E-Mail,0
9,1) $0 - $100,29.99,0,1,Urban,1,Web,Womens E-Mail,0
1,"7) $1,000 +",1192.97,0,1,Urban,1,Web,No E-Mail,0
3,4) $350 - $500,387.27,1,1,Surburban,0,Web,Mens E-Mail,0
11,5) $500 - $750,518.49,1,0,Surburban,1,Web,Womens E-Mail,1
3,3) $200 - $350,256.8,1,1,Rural,0,Web,Womens E-Mail,1
5,1) $0 - $100,64.55,1,0,Surburban,1,Web,Womens E-Mail,0
5,4) $350 - $500,439.3,1,0,Rural,0,Web,Mens E-Mail,0
1,1) $0 - $100,41.03,1,0,Surburban,0,Phone,Womens E-Mail,1
9,2) $100 - $200,165.53,1,0,Urban,0,Web,Womens E-Mail,0
2,1) $0 - $100,30.34,1,0,Rural,0,Phone,Mens E-Mail,0
10,3) $200 - $350,291.87,1,0,Urban,0,Phone,Womens E-Mail,1
10,1) $0 - $100,39.93,1,0,Urban,0,Web,Mens E-Mail,0
11,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0
1,1) $0 - $100,79.15,1,0,Rural,0,Phone,Mens E-Mail,0
1,3) $200 - $350,234.72,1,0,Urban,0,Web,Womens E-Mail,0
3,3) $200 - $350,223.81,1,1,Surburban,1,Web,Mens E-Mail,0
4,1) $0 - $100,40.47,1,0,Surburban,1,Phone,Mens E-Mail,0
10,2) $100 - $200,100.81,0,1,Urban,1,Phone,Mens E-Mail,0
5,3) $200 - $350,219.63,1,0,Surburban,0,Web,Womens E-Mail,0
2,2) $100 - $200,142.66,0,1,Surburban,1,Web,No E-Mail,0
2,3) $200 - $350,208.37,1,0,Urban,0,Web,No E-Mail,0
7,4) $350 - $500,390.67,1,0,Urban,0,Web,Mens E-Mail,1
7,4) $350 - $500,416.12,0,1,Urban,1,Web,No E-Mail,0
6,3) $200 - $350,251.75,1,0,Surburban,0,Phone,No E-Mail,0
10,2) $100 - $200,131.98,0,1,Surburban,0,Phone,No E-Mail,0
7,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
3,1) $0 - $100,86.73,0,1,Urban,1,Web,No E-Mail,0
4,1) $0 - $100,30.15,1,0,Surburban,0,Web,Womens E-Mail,0
9,2) $100 - $200,145.37,1,0,Urban,1,Phone,Mens E-Mail,0
12,1) $0 - $100,83.14,0,1,Rural,1,Web,No E-Mail,0
5,2) $100 - $200,134.69,1,0,Surburban,1,Web,Mens E-Mail,0
4,2) $100 - $200,100.57,0,1,Urban,0,Web,No E-Mail,0
5,1) $0 - $100,70.69,0,1,Rural,0,Web,No E-Mail,0
12,1) $0 - $100,53.79,0,1,Surburban,0,Phone,Mens E-Mail,1
3,2) $100 - $200,175.02,0,1,Rural,0,Phone,No E-Mail,1
1,5) $500 - $750,505.14,0,1,Urban,1,Phone,Mens E-Mail,0
1,2) $100 - $200,171.26,1,0,Rural,1,Web,No E-Mail,0
2,3) $200 - $350,328.56,0,1,Surburban,0,Phone,Womens E-Mail,0
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
8,5) $500 - $750,693.63,1,1,Urban,1,Web,Womens E-Mail,0
9,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0
2,"7) $1,000 +",1051.78,1,0,Urban,1,Web,Womens E-Mail,0
3,5) $500 - $750,646.21,1,0,Surburban,1,Multichannel,Womens E-Mail,0
9,1) $0 - $100,36.8,1,0,Surburban,1,Phone,Womens E-Mail,0
1,"6) $750 - $1,000",756.86,1,1,Surburban,1,Web,Womens E-Mail,0
1,2) $100 - $200,158.2,0,1,Surburban,1,Phone,Womens E-Mail,0
1,4) $350 - $500,391.45,1,0,Urban,1,Phone,Womens E-Mail,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,0
5,1) $0 - $100,67.68,1,0,Rural,0,Phone,Mens E-Mail,0
2,3) $200 - $350,286.45,0,1,Surburban,1,Phone,Womens E-Mail,0
7,5) $500 - $750,665.35,1,0,Urban,1,Phone,Mens E-Mail,0
5,2) $100 - $200,148.91,0,1,Surburban,1,Web,Mens E-Mail,0
1,3) $200 - $350,292.91,1,0,Rural,1,Phone,No E-Mail,0
1,2) $100 - $200,156.04,1,0,Urban,0,Web,Womens E-Mail,1
10,4) $350 - $500,398.83,0,1,Urban,0,Multichannel,No E-Mail,0
10,1) $0 - $100,87.66,0,1,Urban,0,Phone,Mens E-Mail,0
10,4) $350 - $500,404.79,1,0,Surburban,0,Web,No E-Mail,0
8,1) $0 - $100,59.52,1,0,Surburban,0,Web,Mens E-Mail,0
10,2) $100 - $200,120.49,1,0,Urban,0,Web,No E-Mail,0
9,2) $100 - $200,121.33,0,1,Urban,1,Phone,Womens E-Mail,0
9,2) $100 - $200,166.15,0,1,Urban,0,Phone,No E-Mail,0
4,1) $0 - $100,57.16,0,1,Urban,1,Web,Mens E-Mail,1
12,1) $0 - $100,32.75,0,1,Surburban,0,Web,Womens E-Mail,0
6,4) $350 - $500,422.47,0,1,Urban,0,Web,No E-Mail,0
4,1) $0 - $100,48.6,1,0,Urban,1,Phone,Womens E-Mail,0
1,2) $100 - $200,107.45,1,0,Rural,0,Phone,Womens E-Mail,0
2,2) $100 - $200,105.18,1,0,Urban,1,Web,No E-Mail,0
1,"7) $1,000 +",1146.36,1,1,Surburban,1,Multichannel,Womens E-Mail,1
6,2) $100 - $200,105.9,0,1,Surburban,1,Web,Mens E-Mail,0
1,5) $500 - $750,705.2,0,1,Surburban,1,Phone,Womens E-Mail,0
2,"7) $1,000 +",1650.25,1,0,Surburban,1,Multichannel,Mens E-Mail,0
9,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,1
4,3) $200 - $350,292.95,1,1,Surburban,1,Phone,Womens E-Mail,0
4,4) $350 - $500,472.0,1,0,Surburban,0,Phone,Mens E-Mail,1
5,2) $100 - $200,174.62,1,0,Surburban,1,Web,Womens E-Mail,1
10,4) $350 - $500,358.69,0,1,Surburban,0,Web,Womens E-Mail,0
9,5) $500 - $750,659.09,0,1,Urban,1,Phone,No E-Mail,0
2,2) $100 - $200,138.96,0,1,Urban,1,Phone,Mens E-Mail,0
3,1) $0 - $100,89.69,1,0,Urban,1,Phone,Mens E-Mail,0
11,3) $200 - $350,230.5,1,0,Surburban,0,Multichannel,Mens E-Mail,1
1,4) $350 - $500,474.53,1,0,Surburban,0,Phone,No E-Mail,1
5,1) $0 - $100,74.28,1,0,Surburban,1,Web,No E-Mail,0
5,4) $350 - $500,351.66,1,0,Rural,0,Web,Womens E-Mail,0
9,4) $350 - $500,386.72,1,0,Surburban,1,Web,Womens E-Mail,0
5,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
6,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
10,1) $0 - $100,65.38,0,1,Surburban,1,Phone,Womens E-Mail,0
7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,0
5,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0
10,2) $100 - $200,156.65,1,0,Urban,1,Web,No E-Mail,0
2,2) $100 - $200,106.8,1,0,Surburban,1,Web,Womens E-Mail,0
10,5) $500 - $750,711.59,1,1,Urban,1,Multichannel,Womens E-Mail,0
10,2) $100 - $200,168.66,1,0,Surburban,0,Web,Mens E-Mail,0
9,2) $100 - $200,178.73,0,1,Rural,0,Phone,Mens E-Mail,0
3,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,1
3,4) $350 - $500,466.66,0,1,Urban,1,Phone,Mens E-Mail,1
1,"7) $1,000 +",1306.44,1,0,Urban,1,Multichannel,Womens E-Mail,0
1,4) $350 - $500,482.07,0,1,Urban,1,Multichannel,Womens E-Mail,0
6,2) $100 - $200,115.4,1,0,Urban,0,Phone,Womens E-Mail,0
2,2) $100 - $200,196.2,0,1,Surburban,1,Phone,Mens E-Mail,0
2,5) $500 - $750,727.42,1,1,Surburban,1,Web,Womens E-Mail,0
6,2) $100 - $200,151.04,1,0,Surburban,1,Phone,Womens E-Mail,0
9,1) $0 - $100,98.8,1,0,Surburban,0,Phone,Womens E-Mail,0
11,1) $0 - $100,52.01,0,1,Surburban,1,Phone,No E-Mail,0
2,2) $100 - $200,128.96,0,1,Surburban,1,Phone,No E-Mail,0
5,5) $500 - $750,590.03,0,1,Surburban,1,Phone,Mens E-Mail,1
6,1) $0 - $100,79.67,1,0,Urban,1,Web,Mens E-Mail,1
4,3) $200 - $350,204.78,0,1,Surburban,0,Web,Mens E-Mail,0
2,5) $500 - $750,749.65,1,1,Urban,1,Multichannel,Womens E-Mail,1
10,2) $100 - $200,144.34,0,1,Urban,1,Web,Mens E-Mail,0
5,5) $500 - $750,700.98,0,1,Surburban,1,Phone,Womens E-Mail,0
10,3) $200 - $350,257.9,1,1,Surburban,1,Phone,Womens E-Mail,0
7,3) $200 - $350,258.35,0,1,Rural,1,Phone,Mens E-Mail,0
8,1) $0 - $100,62.81,1,0,Surburban,0,Web,Womens E-Mail,1
3,1) $0 - $100,83.72,0,1,Urban,0,Phone,Womens E-Mail,0
6,5) $500 - $750,568.01,1,0,Urban,1,Phone,Womens E-Mail,1
2,5) $500 - $750,539.53,0,1,Urban,1,Web,Mens E-Mail,0
10,1) $0 - $100,68.41,1,0,Surburban,0,Web,Womens E-Mail,0
5,3) $200 - $350,282.55,1,0,Rural,0,Web,No E-Mail,0
2,5) $500 - $750,725.06,1,1,Urban,1,Multichannel,Mens E-Mail,0
9,2) $100 - $200,131.37,0,1,Urban,1,Phone,Mens E-Mail,0
3,3) $200 - $350,204.31,0,1,Urban,0,Web,No E-Mail,0
11,1) $0 - $100,54.4,1,0,Urban,0,Web,Mens E-Mail,0
5,2) $100 - $200,164.37,0,1,Surburban,1,Web,Womens E-Mail,0
6,1) $0 - $100,68.72,1,0,Rural,0,Web,Womens E-Mail,0
3,3) $200 - $350,217.96,1,0,Surburban,1,Multichannel,Womens E-Mail,0
4,2) $100 - $200,161.29,0,1,Surburban,0,Phone,Mens E-Mail,0
4,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
3,3) $200 - $350,296.07,1,1,Surburban,1,Phone,Mens E-Mail,0
9,1) $0 - $100,71.67,1,0,Surburban,1,Phone,No E-Mail,0
1,"7) $1,000 +",1009.54,1,1,Rural,1,Web,Womens E-Mail,0
6,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0
7,"7) $1,000 +",1306.75,0,1,Surburban,1,Web,No E-Mail,0
2,2) $100 - $200,181.74,0,1,Surburban,0,Web,Mens E-Mail,1
10,1) $0 - $100,59.27,0,1,Urban,1,Web,Womens E-Mail,1
1,3) $200 - $350,238.55,1,1,Surburban,0,Phone,Mens E-Mail,0
1,"6) $750 - $1,000",758.07,0,1,Surburban,1,Multichannel,No E-Mail,0
5,3) $200 - $350,251.18,0,1,Urban,0,Phone,Mens E-Mail,1
3,"7) $1,000 +",1168.53,1,0,Surburban,1,Web,Mens E-Mail,1
10,1) $0 - $100,29.99,0,1,Rural,1,Web,Womens E-Mail,0
2,"6) $750 - $1,000",761.97,1,1,Surburban,1,Web,Womens E-Mail,0
4,5) $500 - $750,502.88,0,1,Surburban,1,Multichannel,Womens E-Mail,0
3,4) $350 - $500,476.8,1,0,Rural,0,Web,Mens E-Mail,0
3,3) $200 - $350,322.02,0,1,Surburban,0,Phone,Mens E-Mail,0
2,3) $200 - $350,285.81,0,1,Urban,1,Web,Mens E-Mail,1
1,3) $200 - $350,342.99,0,1,Surburban,1,Phone,No E-Mail,0
4,4) $350 - $500,379.15,1,0,Surburban,0,Web,No E-Mail,1
1,5) $500 - $750,693.78,1,1,Rural,1,Web,Mens E-Mail,0
4,5) $500 - $750,517.55,0,1,Surburban,1,Web,Mens E-Mail,1
4,2) $100 - $200,165.52,1,0,Surburban,0,Phone,Womens E-Mail,0
10,1) $0 - $100,60.02,1,0,Rural,1,Phone,Mens E-Mail,0
5,1) $0 - $100,67.52,0,1,Urban,1,Web,Mens E-Mail,0
7,2) $100 - $200,194.28,0,1,Surburban,0,Web,Womens E-Mail,0
1,2) $100 - $200,193.91,0,1,Urban,1,Phone,No E-Mail,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0
10,1) $0 - $100,80.73,1,0,Urban,0,Phone,Mens E-Mail,0
1,4) $350 - $500,415.56,1,0,Rural,0,Multichannel,Mens E-Mail,0
4,2) $100 - $200,137.68,0,1,Urban,1,Phone,Mens E-Mail,0
10,1) $0 - $100,39.97,0,1,Rural,0,Phone,Womens E-Mail,0
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
2,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0
2,4) $350 - $500,424.18,1,0,Rural,0,Web,Womens E-Mail,0
1,1) $0 - $100,63.55,0,1,Rural,1,Web,Mens E-Mail,1
1,2) $100 - $200,157.55,0,1,Urban,1,Phone,Mens E-Mail,0
8,1) $0 - $100,54.95,1,0,Surburban,0,Web,No E-Mail,0
7,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
3,2) $100 - $200,159.16,1,0,Urban,0,Web,No E-Mail,0
5,1) $0 - $100,65.76,1,0,Rural,0,Phone,Womens E-Mail,0
9,1) $0 - $100,80.97,0,1,Surburban,1,Web,Mens E-Mail,0
4,2) $100 - $200,197.95,1,0,Rural,1,Web,No E-Mail,0
9,3) $200 - $350,252.57,0,1,Urban,0,Web,Womens E-Mail,0
3,3) $200 - $350,230.34,1,0,Surburban,1,Web,Mens E-Mail,0
1,1) $0 - $100,42.54,1,0,Urban,1,Phone,No E-Mail,0
2,3) $200 - $350,255.6,1,0,Urban,0,Web,Womens E-Mail,1
7,2) $100 - $200,151.54,1,0,Rural,0,Phone,Womens E-Mail,0
10,1) $0 - $100,81.66,0,1,Urban,0,Web,No E-Mail,0
9,4) $350 - $500,446.57,1,1,Rural,0,Phone,No E-Mail,0
3,"6) $750 - $1,000",770.51,1,1,Rural,1,Web,Womens E-Mail,1
